,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hsal|LOC105183345,18.487915240764,2.01690352065615,0.35976869123270505,-5.606111842988519,2.0692227860024398e-08,0.00011403901622524299
Hsal|LOC105186969,249.682005940385,-1.71964336221582,0.308153273199089,5.58048059773427,2.3985490845565896e-08,0.00011403901622524299
Hsal|LOC105192378,179.550384881428,-1.4520350662213302,0.268928748402684,5.39933002643178,6.689022436422699e-08,0.000212019714493145
Hsal|LOC105191954,842.959173760275,-1.57228889997823,0.300540718347711,5.23153371237761,1.68109367849953e-07,0.0003996379947213
Hsal|LOC105182650,31.665277282940803,1.88708772348824,0.363711392472364,-5.18842071638333,2.12085021582058e-07,0.000403343294044757
Hsal|LOC105181725,552.02790742255,-1.46474567696803,0.291099813507955,5.03176439488855,4.85986289396107e-07,0.0007702072709779309
Hsal|LOC105181835,42.5391477060177,-1.6666612838631103,0.367643918860669,4.53335741014866,5.8053460596245695e-06,0.0042918914782401
Hsal|LOC105184868,3662.23804991432,-0.49773326584309496,0.108480435348783,4.58823071868026,4.47018443064134e-06,0.0042918914782401
Hsal|LOC105186083,105.686270766393,-1.3957430980763101,0.30112547560944,4.63508806503833,3.5678555396999397e-06,0.0042918914782401
Hsal|LOC105186804,145.738107618671,0.751433709257434,0.165254059185281,-4.54714221824309,5.43792539089645e-06,0.0042918914782401
Hsal|LOC105186861,162.74844418563498,-1.45606215053047,0.32134803364652803,4.5311064580282805,5.86755591724906e-06,0.0042918914782401
Hsal|LOC105189180,31.6890481966259,-1.30002725430606,0.282519483174947,4.601549031933611,4.19360407643038e-06,0.0042918914782401
Hsal|LOC105189736,69.5604788309188,0.708334704381558,0.154920641456254,-4.57224226367262,4.82532572869513e-06,0.0042918914782401
Hsal|LOC105186171,3488.24687055162,-0.61200834002651,0.135749361003859,4.5083699510682305,6.5327592649315e-06,0.0044371434178738295
Hsal|LOC105188005,214.310645106375,-0.827754075744686,0.186113767842501,4.44757035086825,8.684702013285851e-06,0.00550552209628901
Hsal|LOC105187917,290.87726343019904,-1.61225693387777,0.368788470541863,4.3717661007918,1.23245519795301e-05,0.007324635298334509
Hsal|LOC105187328,239.82862421729,-1.41075604979305,0.326801954463925,4.31685315991211,1.58269369160155e-05,0.008852843713787709
Hsal|LOC105186321,44.552064013677395,0.887936860039501,0.206764307407799,-4.294439747225001,1.75135035271471e-05,0.008974939824598809
Hsal|LOC105189469,80.7496706445337,-1.0647232559311899,0.248234322682948,4.28918629955571,1.79328905949498e-05,0.008974939824598809
Hsal|LOC105192299,58.4475617963398,-1.2347140718132,0.29431237361704304,4.1952502935530696,2.7257042657978102e-05,0.0129593609317357
Hsal|LOC105181717,23.8001619991361,-1.30102316337724,0.312081581785803,4.1688559636633595,3.0613236476157205e-05,0.0134355805586838
Hsal|LOC105188195,569.198590857304,0.898978399799588,0.21582187562548802,-4.16537200964544,3.10845275308702e-05,0.0134355805586838
Hsal|LOC105180923,71.43723057999259,-1.3654430895385,0.333513082496446,4.0941215238627,4.2377201664141e-05,0.0165407272659345
Hsal|LOC105188106,48.0173195846568,0.688301535239957,0.168365991762316,-4.0881268719139,4.34870314069158e-05,0.0165407272659345
Hsal|LOC105188827,379.10004473463897,-0.7902796832682858,0.19253972426922303,4.104501999614681,4.05186767187754e-05,0.0165407272659345
Hsal|LOC105183446,902.807813790349,-0.727500974145363,0.183010903181715,3.9751783172339903,7.0326543178883e-05,0.0257205807341538
Hsal|LOC105180825,24.272627498498696,-1.28090785280172,0.324359689792221,3.94903526274254,7.84667931752016e-05,0.0266478834393926
Hsal|LOC105182697,16.8888732010168,-1.33345316505648,0.33761066583904603,3.9496772465482404,7.82566435364261e-05,0.0266478834393926
Hsal|LOC105188124,558.6150843409099,0.248680391731577,0.0633863238053835,-3.92324995049573,8.73624318438991e-05,0.0286458401518495
Hsal|LOC105188434,13.9965938485851,-1.3997799910169098,0.363513863038203,3.8506921835600094,0.000117784461543383,0.0373337481605342
Hsal|LOC105181622,332.45597959162995,-0.42432046878323704,0.110739850914717,3.83168719551569,0.00012726748575048202,0.0386577371096195
Hsal|LOC105185288,145.43073581271003,0.43512809547929,0.113720810007186,-3.82628382133221,0.000130092290199582,0.0386577371096195
Hsal|LOC105191415,21.296693389542998,-0.727716016799261,0.19081636474367802,3.81369814783337,0.000136902665405208,0.0394487104647916
Hsal|LOC105189251,71.25909442029591,-0.76694137774859,0.20177417269226303,3.8009888357629102,0.000144119796229879,0.0403069159514684
Hsal|LOC105184860,429.814209336665,-0.9949486042065909,0.26549139187681003,3.7475738748933,0.000178553257620989,0.0485103693347995
Hsal|LOC105183031,329.495042395009,0.657736798010591,0.17652278152661896,-3.7260731579363195,0.00019448597829517,0.0513713102113547
Hsal|LOC105189376,40.887730933411,0.998694580978591,0.268691272817864,-3.71688507224263,0.000201694135526151,0.0518353928302207
Hsal|LOC105180749,36.6461538028845,-1.1665515692408202,0.31598562784518297,3.6917867980134,0.00022268410197856498,0.0542949519413891
Hsal|LOC105188880,157.97926870172898,-0.4451260226894371,0.120540152322009,3.69276140866601,0.000221832125891331,0.0542949519413891
Hsal|LOC105183248,747.926203312957,0.33785065517145696,0.0928005360706031,-3.64061102960029,0.000271991783799483,0.0615802350511734
Hsal|LOC105185295,129.622789648211,-0.9677650998977549,0.265753041965644,3.6415955683504997,0.00027095350350332903,0.0615802350511734
Hsal|LOC105189551,1630.16194241469,0.198379744422388,0.0544549577872488,-3.6430061188816296,0.000269472429797976,0.0615802350511734
Hsal|LOC105181812,96.85187270074991,-0.542930587090077,0.14988947126851299,3.62220629971713,0.00029210101897715,0.0628467050347362
Hsal|LOC105187841,241.27677246372102,0.338018519628295,0.093173011534823,-3.62785869062483,0.000285781592743856,0.0628467050347362
Hsal|LOC105190160,77.0125159765628,-0.806551063695779,0.22295549985241603,3.6175428021720397,0.000297413158750986,0.0628467050347362
Hsal|LOC105184906,947.924199029637,0.31213700153013696,0.0874757868679439,-3.56826743383685,0.000359349619920602,0.0727033092728723
Hsal|LOC105185398,66.2570046743095,-0.731507395492629,0.20470512127447502,3.5734689534796695,0.000352283029048869,0.0727033092728723
Hsal|LOC105185132,211.73503769209302,0.29083598858661996,0.0819058627378117,-3.55085678686534,0.000383979295205031,0.0760678982938467
Hsal|LOC105181684,1268.82198623678,-0.672381014474104,0.19059891657030606,3.5277273689333,0.000419143615583728,0.0797127328117134
Hsal|LOC105184442,19.4491319603273,-1.1785259636079701,0.333905124068614,3.5295234444075,0.000416308817171917,0.0797127328117134
Hsal|LOC105189578,14.12966846914,0.9056906708117929,0.258017039573023,-3.51019712616875,0.00044777460200920194,0.0834880135393236
Hsal|LOC105187606,2169.704914568,-0.44105826793154,0.126640782668583,3.48275064823142,0.000496290389316214,0.0891244277703564
Hsal|LOC105192486,940.543474962052,-0.764849870878671,0.21962648655822697,3.48250287506145,0.0004967498866157209,0.0891244277703564
Hsal|LOC105182578,25.920881768875798,1.2770161446096202,0.367576023534984,-3.47415517565192,0.0005124645732279981,0.0902412153115747
Hsal|LOC105185224,1158.34458161283,-0.7513046483406,0.21669808393412698,3.4670571825128995,0.0005261899381457581,0.0909734567605093
Hsal|LOC105185708,1071.74234143545,-0.455616384053225,0.131855031224548,3.4554341978601895,0.00054940727879154,0.0932913181076564
Hsal|LOC105191843,740.494008976944,-0.9429621665177059,0.273390263442255,3.44914319421942,0.0005623683964949191,0.0938168610924594
Hsal|LOC105187177,418.714513821806,0.30036875852932104,0.0876766858989549,-3.4258680680002898,0.000612837978688885,0.098770785412756
Hsal|LOC105189312,497.03933266297,0.38226077529431396,0.11154680536703501,-3.4269092157011496,0.000610493135540141,0.098770785412756
Hsal|LOC105185999,137.015657752475,-0.6742598603174971,0.197317270382393,3.4171355553966802,0.000632837608466424,0.0991126331898224
Hsal|LOC105186802,2176.90054052712,-0.45234091023457706,0.132423657255333,3.4158617848953803,0.00063580509249965,0.0991126331898224
Hsal|LOC105186779,627.186288019916,-0.22512948010134,0.0661971075871006,3.40089602563254,0.00067165369194205,0.103012176720596
Hsal|LOC105180853,14.9180905581962,0.846073193317022,0.250596474996369,-3.3762374084842204,0.000734844806554344,0.10750214254654199
Hsal|LOC105185337,32.574977360156005,-0.655933792329312,0.1939262168691,3.3823884306063996,0.00071858460149641,0.10750214254654199
Hsal|LOC105188618,299.52700887579203,-0.45577111028641903,0.134826373824217,3.3804299363612795,0.000723725241039908,0.10750214254654199
Hsal|LOC105187972,1250.8706618610902,-0.76723463005844,0.228040281735964,3.3644697516502005,0.0007669089023108481,0.108745626013709
Hsal|LOC105189822,706.3510156293061,-0.350987099163183,0.10435608335925699,3.3633602169111096,0.00076999819826449,0.108745626013709
Hsal|LOC105190625,916.638944150136,0.287879892651579,0.0856689972003113,-3.36037425509321,0.0007783695386164491,0.108745626013709
Hsal|LOC105191946,173.01509964588797,0.544472291239934,0.162209758154793,-3.35659394005357,0.000789089094010511,0.108745626013709
Hsal|LOC105184195,64.0922876970528,-0.5510213112572211,0.164545259030851,3.34875227948018,0.000811763397828483,0.110272259285015
Hsal|LOC105187219,66.84053282828451,0.487871832547271,0.146274899702994,-3.3353079273195694,0.0008520499213604911,0.112952403582011
Hsal|LOC105189860,782.411282014635,0.28475893606255603,0.0854037999606507,-3.33426540966277,0.000855250084962118,0.112952403582011
Hsal|LOC105185169,362.479277222847,-0.595632711081999,0.17893784646082603,3.3287128623870896,0.000872483043748008,0.113649880315066
Hsal|LOC105188686,2416.9784947159196,0.241714965951258,0.0727794798848892,-3.32119666605977,0.0008963235411370461,0.11517757503611001
Hsal|LOC105191150,127.19598972413401,-0.7948770321441171,0.24027170371358103,3.3082423766872697,0.000938835183018115,0.11903178340425698
Hsal|LOC105181718,21.874589379364,-1.16087978635521,0.35451611704508096,3.27454727878447,0.0010583142808814599,0.132414611801339
Hsal|LOC105190713,75.5163270266467,-0.8434141598308441,0.258365477240251,3.26442282010673,0.0010968734226862698,0.135456745147061
Hsal|LOC105188943,2289.79961003085,0.35649741258174206,0.10945326285428801,-3.25707432821201,0.00112566952596706,0.135493563574947
Hsal|LOC105191759,221.80549172525002,-0.914825874760543,0.280860206418883,3.2572285209964704,0.00112505818802611,0.135493563574947
Hsal|LOC105190746,346.78340823898696,0.554209389098627,0.17047143656097402,-3.25103958926513,0.0011498384512392801,0.136672672910429
Hsal|LOC105186537,595.6418758948989,-0.18592188112791896,0.0573904259526313,3.23959751198526,0.00119698530251342,0.13704830563214002
