,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Orug|SGF75251,1074.8153167784199,0.2845092113647969,0.119840384102461,2.37406791955496,0.0175933139185425,0.0510297155866179
Orug|SGF70362,11.035876578399801,1.1556800843073702,0.486866143482738,2.37371215841865,0.0176102727928273,0.0510691161174899
Orug|SGF81096,2.62612521019682,1.7488296034337,0.736790441593688,2.37357802803597,0.0176166704091314,0.051077880174550006
Orug|SGF63442,205.063295888807,-0.41875528792367495,0.17643232146865195,-2.37346130481018,0.0176222394140475,0.0510842388531354
Orug|SGF67461,15.0320418408285,-1.40526282840737,0.5921645204333079,-2.37309527997235,0.0176397129051911,0.0511250978129384
Orug|SGF66624,12.7813516170434,-2.03185039087299,0.856264770511995,-2.3729230266685604,0.0176479412799874,0.0511391511774741
Orug|SGF62202,12.9876196304706,-1.00184556140477,0.42228779889829904,-2.37242365045466,0.0176718150187208,0.0511985266826122
Orug|SGF71887,2314.32492097147,-0.390356747274507,0.164546758819914,-2.37231501898939,0.0176770121231008,0.0512037801391196
Orug|SGF70424,290.930325717762,0.6575893701060369,0.277219927747347,2.3720854970619305,0.0176879972273383,0.0512257940754225
Orug|SGF77250,1174.71560041796,0.234982726509346,0.0990742215922156,2.3717847360590203,0.0177024009473199,0.051257698265374005
Orug|SGF71906,1539.57174428772,0.26079808521358,0.109967031112339,2.3716024937252005,0.0177111337002213,0.0512731729771856
Orug|SGF68672,40.3400132804083,-1.0160388561021,0.42850477760403,-2.37112608588228,0.0177339802176098,0.0513294928563257
Orug|SGF83119,243.666562541636,0.4804232384667961,0.20264084960122306,2.3708114104940896,0.0177490848859517,0.0513633873578545
Orug|SGF80605,227.96174579176,0.950433358250004,0.40093196063508296,2.3705602235963,0.0177611501467231,0.0513884749560638
Orug|SGF83288,8.331763483777651,-1.26089518550925,0.5319801128634329,-2.3701923343005498,0.0177788339453333,0.0514298060142961
Orug|SGF61011,360.616221345141,0.31972508895823,0.134940540836001,2.36937755679226,0.017818053815523,0.0515305757874855
Orug|SGF79794,438.346247580307,0.294830150240279,0.124436232161195,2.36932720574788,0.0178204799825477,0.0515305757874855
Orug|SGF76334,6.535922849596879,-1.38999540567978,0.5866812508576761,-2.3692514523819,0.0178241307067695,0.0515312850314934
Orug|SGF78265,613.476086094254,0.217725933684945,0.0918998211261186,2.3691660224904,0.0178282485506037,0.0515333442345243
Orug|SGF62148,372.309233180424,0.339251913595527,0.14326561193822598,2.3679926327457204,0.0178848920342663,0.0516872013488384
Orug|SGF78647,2.5637391413775896,-1.7446035825890902,0.7367768032107371,-2.36788614270487,0.0178900404633984,0.0516922078083148
Orug|SGF71784,7.4313216506005295,-1.64721415031171,0.69574833608042,-2.3675430682184304,0.0179066357717948,0.0517302811185182
Orug|SGF67530,6429.22122454707,0.245142282120823,0.103551927588445,2.36733673461986,0.0179166230997168,0.0517393780047548
Orug|SGF80865,505.248077618376,0.592596582794699,0.250314909261005,2.36740426107338,0.0179133540264624,0.0517393780047548
Orug|SGF80766,2425.26221639489,0.336022481419208,0.14195411842835098,2.3671203423999905,0.0179271025452813,0.051759762586376
Orug|SGF72117,160.168182660775,1.2975656721100002,0.548321291843754,2.36643313220043,0.0179604183829157,0.0518361722239711
Orug|SGF73483,994.533959537813,-0.521192122439486,0.22024279120813395,-2.366443503465,0.0179599151829034,0.0518361722239711
Orug|SGF60468,355.713996432287,0.339884302970717,0.14366226643609398,2.3658564729793503,0.0179884165650689,0.0519070784635055
Orug|SGF84217,232.173156878237,-0.565632277763063,0.239093859917844,-2.36573318092494,0.0179944076471016,0.051914466447272
Orug|SGF65485,554.277504338362,0.295369922622899,0.124866796010456,2.3654801120881297,0.0180067103968061,0.0519400575151486
Orug|SGF71326,4304.75080447964,0.237089392106365,0.100232354028976,2.36539782391847,0.0180107123608186,0.0519416999130753
Orug|SGF68966,2052.31212994499,0.257361770368365,0.10883524562127303,2.36469140947169,0.0180450998504162,0.0520309548278387
Orug|SGF66312,585.735698607848,0.192237147677723,0.0813608901265055,2.36277095025411,0.0181388765499385,0.0522913850168927
Orug|SGF62725,176.930699736179,-0.6236282209222199,0.264045573598941,-2.36182039494988,0.018185450191156003,0.0524156632938232
Orug|SGF60541,712.331431248188,-0.197189319828589,0.0835420156329296,-2.36036105107887,0.0182571563443429,0.052612319520586
Orug|SGF71570,9771.22193069455,-0.198651117811881,0.0841911502514819,-2.35952492890883,0.0182983513926025,0.0527209926262111
Orug|SGF84292,1840.80927690203,0.21128022890898895,0.0895469375690504,2.3594355613341804,0.018302759269093003,0.0527236537711621
Orug|SGF60800,485.6406531060431,0.256039061231487,0.108536604338546,2.35901116302528,0.0183237045563126,0.0527688786649218
Orug|SGF85818,528.427080318864,0.26781097191819697,0.113528477849321,2.35897615287016,0.0183254333455038,0.0527688786649218
Orug|SGF62006,1088.92732267361,-0.185338606160329,0.0785864816992612,-2.35840315220616,0.0183537482165932,0.0528262315099268
Orug|SGF69465,159.82041999279102,-0.653660645014391,0.277170763914863,-2.35833186654265,0.0183572734802444,0.0528262315099268
Orug|SGF73727,1444.46436019871,0.414251187651089,0.17565739724405802,2.35829059379452,0.0183593147971653,0.0528262315099268
Orug|SGF77413,1150.14096336197,0.392075633310733,0.166247333562724,2.35838749956736,0.0183545222299933,0.0528262315099268
Orug|SGF84439,322.976274216426,0.3419325251376861,0.1450215851898,2.3578043550563503,0.018383378737794,0.0528854157909312
Orug|SGF63046,3.3033472750668995,-2.07278125649454,0.8795254647524291,-2.3567040859675297,0.0184379329650335,0.0530322755420808
Orug|SGF63932,196.34500736344899,0.317478923591276,0.13473502340323598,2.35632069206774,0.0184569759020989,0.0530769592076323
Orug|SGF85618,186.37280897192105,-0.513259516237592,0.217850709868418,-2.35601488995653,0.0184721772413525,0.0531105806604877
Orug|SGF63004,282.875538952038,0.299304300937582,0.127047728121912,2.35584142559698,0.0184808049768225,0.0531148256264666
Orug|SGF71996,2559.4637499712303,-0.136669340880994,0.0580146352629311,-2.35577350890148,0.0184841839643783,0.0531148256264666
Orug|SGF76976,33.3920901594682,-1.04311375070204,0.442764129518663,-2.3559129594261097,0.0184772466143918,0.0531148256264666
Orug|SGF60514,1798.9610470867701,0.27233667137303,0.115611276124309,2.35562378085166,0.0184916351357138,0.0531160635675058
Orug|SGF79324,95.96915182869492,0.5133330505885499,0.217913764968671,2.35567060512378,0.0184893046574675,0.0531160635675058
Orug|SGF85487,817.6850917553329,0.32238833942901896,0.136895536663701,2.35499525613462,0.0185229421638223,0.0531958931150046
Orug|SGF63127,398.4665047967431,0.160728170404439,0.0682604004943174,2.3546326895316003,0.0185410228162299,0.0532377148491823
Orug|SGF73309,308.610950493696,0.400540105560277,0.170137451829703,2.35421479076337,0.018561881958457,0.0532874972102771
Orug|SGF66248,4.64516723815661,-2.00446634531484,0.8514714435296519,-2.3541204588208102,0.0185665933151507,0.0532909123757323
Orug|SGF68828,280.789915940228,-0.368640001167566,0.156603267062248,-2.35397388626021,0.018573915876707,0.0533018196560461
Orug|SGF78188,2.6012808446753,-2.05146699117198,0.871543716327774,-2.35383142892222,0.0185810352689517,0.0533121398729195
Orug|SGF66200,220.68913197867198,0.30811180197998805,0.130972500089786,2.35249233059433,0.0186480743230801,0.0534943432524831
Orug|SGF65002,2179.08908765363,-0.223024151923081,0.0948820848508943,-2.35054017071358,0.0187461840679583,0.0537594662279104
Orug|SGF80345,1068.6986648597301,-0.332562258509617,0.14148502684125305,-2.35051203603866,0.0187476013272987,0.0537594662279104
Orug|SGF77179,475.94226672868797,0.283035229426397,0.120452434851348,2.34976760557556,0.0187851354181766,0.0538568907062994
Orug|SGF60049,2.7361322006772704,-1.99408982272899,0.849013580683365,-2.3487136932768,0.0188383859376366,0.0539933669487601
Orug|SGF85327,572.967219822484,0.186834837282632,0.0795487240807306,2.34868427421942,0.0188398742723667,0.0539933669487601
Orug|SGF64671,4.40222468309317,-1.6024193022929698,0.682357348056573,-2.34835794889119,0.0188563902422542,0.0540202380056399
Orug|SGF79521,106.253670500981,0.42301613541987104,0.18012969853902802,2.34839750941025,0.0188543873319084,0.0540202380056399
Orug|SGF84727,162.288651531616,-0.252866387297895,0.107686014263459,-2.34818225028967,0.0188652879390703,0.0540354982195744
Orug|SGF68627,1176.68706022892,-0.2864812931041289,0.122013433021384,-2.34794879555534,0.0188771161922715,0.054059145007845005
Orug|SGF82741,177.064480550715,0.274551451933219,0.116936657551926,2.3478647130931,0.0188813779155154,0.0540611183760792
Orug|SGF69253,206.155635933014,-0.3418368879067101,0.145603508099714,-2.3477242572521697,0.0188884988026748,0.0540688234278215
Orug|SGF70873,357.2035115584249,-0.309677312989362,0.13190832705014502,-2.34767068853536,0.0188912152698184,0.0540688234278215
Orug|SGF83497,1095.3265759616802,-0.2401751447380689,0.102325312860545,-2.34717234693817,0.0189165025265684,0.0541309599531077
Orug|SGF69571,159.297629621661,0.37814665960129296,0.16112151062590302,2.3469657039108,0.01892699685487,0.0541335024806145
Orug|SGF72481,178.51668956164696,0.25232442686712697,0.107510387770273,2.34697718146353,0.0189264138359482,0.0541335024806145
Orug|SGF79182,1531.0118453714701,0.216487827559192,0.0922424527284293,2.34694352931565,0.018928123290043,0.0541335024806145
Orug|SGF61985,1691.6949866881698,0.11080165580717,0.0472136087146332,2.3468160732401,0.0189345989987174,0.0541356221352253
Orug|SGF62523,240.55796374671505,0.24706757403275,0.105279028844805,2.34678811861913,0.0189360195586669,0.0541356221352253
Orug|SGF77647,537.845221206895,0.21160067568937696,0.0901939468321679,2.34606293572142,0.0189729035000905,0.0542308227735871
Orug|SGF64697,2224.88510893395,0.102789433735339,0.0438176201843689,2.34584702005352,0.0189838974397621,0.0542519992556149
Orug|SGF84670,487.13768964260805,0.274241504599837,0.116923961704091,2.34546880385291,0.0190031687822187,0.0542968183558408
Orug|SGF78602,661.84082550061,0.270402109343232,0.115336653366452,2.3444594710417004,0.0190546813207136,0.0544337243241529
Orug|SGF64433,572.667865182762,0.250301787382417,0.106782857261381,2.3440259401350803,0.0190768445558347,0.0544867519476956
Orug|SGF77096,207.276848423247,-0.312431579032886,0.133309147496109,-2.34366196844823,0.0190954691413977,0.0545193658580433
Orug|SGF84155,414.44737974972605,0.22451190569589705,0.095794858372013,2.34367386216095,0.0190948602839307,0.0545193658580433
Orug|SGF72712,1600.5062151149,0.2638577387828,0.112608433609865,2.34314367338545,0.0191220179535437,0.0545848661899686
Orug|SGF63087,4.07509398188028,-1.5616019749918202,0.666703640515827,-2.3422730582116,0.0191666864110394,0.0547020555963502
Orug|SGF83352,94.26253704964373,0.362663243267214,0.15485329556610994,2.34197949705491,0.0191817686360854,0.0547347771075323
Orug|SGF84115,4.3997398263756695,-1.7069283724687,0.7288964730440558,-2.34179809560628,0.0191910936420934,0.0547407406205762
Orug|SGF84881,1290.2680775634599,0.211883520288566,0.0904784500901818,2.34181200139234,0.0191903786700079,0.0547407406205762
Orug|SGF82396,1314.5505918667698,-0.231676154448447,0.0989401826472974,-2.34157799439615,0.0192024133434778,0.0547627061276868
Orug|SGF82930,181.412639548277,0.3843981552380639,0.164199960437095,2.34103683225507,0.0192302698743448,0.0548318152889742
Orug|SGF65781,4.20409590636385,-1.7713709461946898,0.756707542465007,-2.34089241455738,0.0192377097991826,0.0548323647920948
Orug|SGF74061,852.1543506244369,0.15326648498406,0.0654727122342674,2.34092158020976,0.019236207077993,0.0548323647920948
Orug|SGF66697,1219.69672893136,-0.325334426793864,0.13898917143268202,-2.34071779434584,0.0192467090180436,0.0548476837779729
Orug|SGF62119,3.3702797693563,-1.5693435958466002,0.670707124802558,-2.3398343894268,0.0192922925434935,0.0549672323043012
Orug|SGF74043,30.6758500044127,-1.63130480747173,0.6972235101267479,-2.33971572068069,0.0192984230106869,0.054974348079389015
Orug|SGF70133,80.90514991601,0.3878227276767151,0.16576499235182598,2.33959367520486,0.0193047296965914,0.0549819630658424
Orug|SGF80028,4.29577097250499,1.6826374406996398,0.7192908123637679,2.33930061635304,0.0193198808344862,0.0550147604041107
Orug|SGF66141,6.6007826520140895,-1.88014566232926,0.8037539722051351,-2.3392054376677,0.0193248038059791,0.0550184254359503
Orug|SGF60295,4339.84769954846,-0.304138024428006,0.130053870419124,-2.33855419641,0.019358517681737,0.055104042430407014
Orug|SGF73484,52.863031388590095,-1.93888763311115,0.8291689426105641,-2.33835052601794,0.0193690719662683,0.0551237158159813
Orug|SGF67080,2322.4423067786497,0.290692482263094,0.124333887076487,2.33799882798056,0.0193873089429603,0.0551652423702285
Orug|SGF72261,7.41854581059615,1.67564966968744,0.7167285054760949,2.33791408725173,0.0193917053375597,0.0551673782981676
Orug|SGF72590,392.848743489435,0.23575169152436495,0.100846338551993,2.33773178986384,0.0194011659768639,0.0551839179627639
Orug|SGF72575,642.381647851604,0.22917851200351,0.0980575734179116,2.337183187542009,0.0194296609804275,0.0552545818372165
Orug|SGF73729,299.420357034267,0.20945517033991395,0.0896338150049731,2.33678740917468,0.0194502408400687,0.0553027140909281
Orug|SGF77636,4.27187514227883,-2.01343023908449,0.8616514892376509,-2.3367106820251404,0.0194542327357,0.0553036726952119
Orug|SGF68066,849.194250953616,0.619874158133303,0.265294617678147,2.33655007236268,0.0194625911176088,0.0553170414710099
Orug|SGF81099,61.220544491754104,-1.77739071111498,0.760754193495299,-2.3363534848867897,0.0194728261122936,0.0553357379776953
Orug|SGF62620,1028.7866762665801,0.221786181233604,0.094937375681025,2.33613136704739,0.019484395959895,0.055358219989698
Orug|SGF72540,159.07624005635,0.367823915542734,0.15746388227482502,2.33592561182229,0.0194951188566425,0.0553782876926439
Orug|SGF79790,3.3281977643537,1.7149589398339498,0.7342715215157571,2.3355923382317205,0.0195124982883151,0.0554172530215435
Orug|SGF64740,56.5541741283444,-0.6739380301539128,0.288577375798423,-2.33538068703165,0.019523542424966,0.0554382142943489
Orug|SGF80918,6.8754785216282,-1.3560758053536102,0.580922792022281,-2.33434773773104,0.0195775209772797,0.0555810595550088
Orug|SGF82764,5.69296376686103,-1.4756328643419998,0.632374954280411,-2.33347771658849,0.0196230865292487,0.05569997099242
Orug|SGF77327,1337.6158118429598,-0.145208169802123,0.0622335010951225,-2.33327978093624,0.0196334659227996,0.0557189809346969
Orug|SGF62641,5.25463246767762,1.22006919678173,0.523099580889304,2.332384198640589,0.0196804886181942,0.0558000552277226
Orug|SGF70491,816.7091559906779,0.210683753508119,0.0903309452710409,2.3323541326392205,0.019682068943469,0.0558000552277226
Orug|SGF72569,2.54971213772742,1.8493149444661496,0.7928394782390091,2.33252126719736,0.0196732854425519,0.0558000552277226
Orug|SGF73224,75.8704803814215,0.5076046662702439,0.21764011460778893,2.3323120702495603,0.0196842800073277,0.0558000552277226
Orug|SGF81473,3.38774223450433,-2.06128813461462,0.883699544301178,-2.33256670540062,0.0196708980992553,0.0558000552277226
Orug|SGF81916,672.805143091077,0.28554946181857,0.122414863582032,2.33263717707954,0.0196671959865729,0.0558000552277226
Orug|SGF83362,86.74397712065121,0.34762298724037,0.149055333120462,2.33217409912755,0.0196915341604572,0.0558000552277226
Orug|SGF83627,898.949861847263,0.221399309771465,0.0949297342708281,2.33224406949068,0.0196878550139041,0.0558000552277226
Orug|SGF68370,2022.72745685788,-0.193331300468253,0.0829020855915646,-2.33204386944789,0.0196983834309648,0.055809012933413
Orug|SGF84864,54.7205570761951,0.549154897795319,0.23554235369826296,2.3314486298239303,0.0197297158238965,0.0558873193274433
Orug|SGF85177,2.60223456914927,1.84242919524436,0.7906174190910842,2.33036757191926,0.019786732167574,0.0560383363578009
Orug|SGF80317,1207.13275159674,-0.21422057159122304,0.0919441428201644,-2.32989905632403,0.0198114869189596,0.0560979453700781
Orug|SGF73792,5602.206259086079,0.4656644726177829,0.19987429609412904,2.32978667951622,0.0198174285419995,0.0561042710378927
Orug|SGF76299,194.58365373290198,-0.678853632439911,0.291393750842862,-2.32967807468868,0.0198231722100194,0.0561100340220752
Orug|SGF64162,24.611277325502602,-0.873423213967931,0.37492322903799,-2.32960549339404,0.0198270115499794,0.0561104056058142
Orug|SGF65751,100.195696965839,-1.04672720790025,0.449340902585628,-2.3294723491164504,0.0198340561839774,0.0561198463305807
Orug|SGF80350,1988.8007801106799,-0.177192532866963,0.0760686207761744,-2.32937748915334,0.0198390765364936,0.0561235569546122
Orug|SGF74127,1713.11284021177,-0.23145680409366395,0.0994236490746914,-2.32798540636729,0.0199128785986537,0.0563218091504352
Orug|SGF79166,105.163645992939,0.6005246218330389,0.257981695677477,2.3277799622799704,0.0199237906049149,0.0563421415499107
Orug|SGF71493,78.3992053603279,-0.43918560917804905,0.188717483927834,-2.32721208463119,0.0199539801545385,0.0564169707956796
Orug|SGF82255,283.061213859433,-0.905995556588603,0.3893437096930271,-2.32698136385181,0.0199662571510286,0.0564411364112394
Orug|SGF85452,28.2528148981353,-0.7543391977987141,0.324184234738024,-2.32688427433339,0.0199714253997885,0.0564452015595067
Orug|SGF63859,7.05080557999004,-1.68530216357373,0.724389394592745,-2.32651413197623,0.0199911394533918,0.0564903682929457
Orug|SGF69204,1253.29215235351,0.10464552120249003,0.0449894630780979,2.32600066866399,0.0200185150102531,0.0565466061480585
Orug|SGF79867,9.916977871522713,-1.5568130729315302,0.6692991325859999,-2.32603479839634,0.0200166943516234,0.0565466061480585
Orug|SGF73088,404.20451025432493,0.252883250218752,0.10874856036353303,2.32539400405297,0.020050901804922003,0.0566275188712354
Orug|SGF62466,7.69990399468904,-1.86710087954626,0.803000451867246,-2.3251554531565,0.0200636493672834,0.0566529468605584
Orug|SGF61892,1845.9415768150893,0.335840097634737,0.144463257650575,2.32474404285594,0.0200856507219624,0.056704490060585
Orug|SGF71633,2322.72983136668,0.25626426492731696,0.11024706055913,2.32445439930684,0.020101152874991,0.0567376693348933
Orug|SGF64442,2026.9787015457,0.33083740156381203,0.142346849321549,2.32416385147014,0.0201167139163303,0.0567710024210947
Orug|SGF82773,43.7105520694304,0.574167332257299,0.24717030047838695,2.3229624722146003,0.0201811685475088,0.056942279034290985
Orug|SGF80687,801.260060342244,-0.5591524965171639,0.24076018615527306,-2.32244585554753,0.0202089406642637,0.057010009345943
Orug|SGF66089,12.238668561383701,-1.13024827240451,0.486875781875345,-2.32143046435997,0.0202636229411047,0.0571441276869072
Orug|SGF82550,477.271607609047,-1.68953924634219,0.7278033284885681,-2.32142280779461,0.0202640357631472,0.0571441276869072
Orug|SGF73676,81.3314282304992,0.489439868860351,0.210865152671451,2.32110361840084,0.0202812521533908,0.0571820211636128
Orug|SGF72204,1661.9444248441696,0.32781495138534994,0.141255987849276,2.32071543568927,0.0203022070907787,0.0572258938427354
Orug|SGF74862,2095.7212731751897,0.1874648397064,0.0807802979445671,2.32067526954459,0.0203043764235822,0.0572258938427354
Orug|SGF83812,52.327444085755,-0.54980206451396,0.23692728296743695,-2.32055193318333,0.0203110389594572,0.0572340114589398
Orug|SGF77944,4.489609245841112,-1.4721981789649998,0.634496929010806,-2.3202605271237298,0.0203267880688116,0.0572677261324255
Orug|SGF77053,85.71245728382391,0.8042279083262621,0.34675518449797,2.31929598829393,0.0203789928103723,0.0574041174993584
Orug|SGF71117,2.67919165284366,-1.85541475759256,0.80005938082319,-2.3190963096808,0.0203898148245096,0.0574239117670721
Orug|SGF61675,5.64925107290775,1.46944911406769,0.6336555577728671,2.3190029599557405,0.0203948758340092,0.0574274769483117
Orug|SGF82756,313.107103594101,0.234162307525365,0.101014421297196,2.3181076970825,0.0204434687022463,0.0575535941213752
Orug|SGF76761,6.6928195799446,-1.19800067565546,0.516858329210089,-2.3178511556278,0.0204574118002237,0.0575821345537548
Orug|SGF66420,133.04367195415801,-0.387498730657164,0.16724791051833598,-2.3169122379838702,0.0205085129814417,0.0577152349702763
Orug|SGF73950,390.41029368302003,0.26219957022212,0.113173972391605,2.31678330875279,0.0205155387211442,0.0577242714630633
Orug|SGF73480,59.0248029146638,-2.0175396949004,0.8709987092722701,-2.3163521064067703,0.0205390514791934,0.0577796852543512
Orug|SGF85268,6.00272301407671,-1.63661705787963,0.7065839732682561,-2.31623857856494,0.0205452458732722,0.0577863681327798
Orug|SGF63736,1087.68885682928,0.36180891759768,0.156225240025979,2.31594406600056,0.0205613228916483,0.0578149246100975
Orug|SGF67626,151.801525176949,-0.466161628389235,0.201286363138966,-2.31591261881661,0.0205630401963749,0.0578149246100975
Orug|SGF63510,629.843092518552,-0.5297880922071789,0.228770595662826,-2.3158050127561403,0.0205689174206735,0.0578207056306207
Orug|SGF60489,60.8745025047014,-0.6760020612308951,0.291950722302123,-2.31546630849345,0.0205874263217751,0.0578619864600856
Orug|SGF84447,2590.45708040935,-0.259505015046588,0.112103698997165,-2.31486576596504,0.0206202793946636,0.0579435594800463
Orug|SGF84942,30.5178830773496,1.06983265674707,0.46223472330989,2.31447920893176,0.0206414504245639,0.0579922814378949
Orug|SGF62759,37.81623751416321,-1.29022137751586,0.557636926872631,-2.31373016265575,0.0206825282835729,0.0580861206360479
Orug|SGF81365,2806.21125143375,0.180921599337518,0.0781939404984022,2.31375472554954,0.0206811801197704,0.0580861206360479
Orug|SGF76794,795.566658364331,0.280388881199515,0.121301092462489,2.31151159076512,0.0208046136902782,0.0584073124974564
Orug|SGF82392,554.766247531144,0.341213603816293,0.147614459667336,2.3115188348434903,0.0208042140371481,0.0584073124974564
Orug|SGF67143,928.272868071969,-0.148063853119246,0.0640616035946069,-2.3112729749355,0.0208177817787978,0.05843343978422701
Orug|SGF66893,15.400757054588098,-0.855708792860756,0.3702747362183421,-2.31101047184641,0.0208322764847637,0.0584424802405342
Orug|SGF72914,1508.66725139445,0.18514099230522,0.0801083620573877,2.31113191619858,0.0208255695651664,0.0584424802405342
Orug|SGF78410,4.1318412004815,1.4076206482262,0.609094641862555,2.311004811866069,0.0208325891103252,0.0584424802405342
Orug|SGF60508,29.593950447825303,-1.4353159422156998,0.6211385720258521,-2.31078217785509,0.0208448894084622,0.0584661476420481
Orug|SGF64748,127.352596402641,-0.811192494944295,0.35105955711066,-2.3106976537562,0.0208495609347989,0.058468412910559014
Orug|SGF69621,357.822964446966,0.337211161734048,0.145940197547573,2.31061193146683,0.0208542996153925,0.0584708656253696
Orug|SGF74751,6.098610527949308,-1.9577049288391,0.8475563716897858,-2.30982267873935,0.0208979731954859,0.0585824620959786
Orug|SGF61432,5.490619861037708,-1.81591968284533,0.786231963384786,-2.30964876450414,0.0209076075121546,0.0585986139792411
Orug|SGF61427,313.554287580643,0.402880642231643,0.17451936739712498,2.30851537133339,0.0209704888924586,0.0587639699853119
Orug|SGF61657,4.655567021247889,-1.73433593683452,0.7513524369399641,-2.3082855016721,0.0209832622917416,0.0587888770595509
Orug|SGF74686,272.513804906185,0.329936878695855,0.142942388422156,2.30818081562652,0.0209890817333934,0.0587942955923193
Orug|SGF67759,1093.0083769478,0.172230597188353,0.0746213942059783,2.30805922377895,0.0209958427249657,0.058802349086467
Orug|SGF63706,1620.9980094979,0.204626926059672,0.0886880132057965,2.30726699880902,0.0210399400730842,0.0589149469255941
Orug|SGF85637,171.98114755937596,-0.502747901618094,0.217907791860604,-2.30715890113605,0.0210459633295183,0.0589209097321501
Orug|SGF70397,1202.74760607036,0.155395143165047,0.0673624560980915,2.30685091022757,0.0210631329764506,0.0589580703291992
Orug|SGF67145,3786.77275511954,0.33026608855857,0.14317738781242198,2.30669167530319,0.021072014671093,0.0589720225638949
Orug|SGF69629,632.729239692507,0.352695667164239,0.15293290115459698,2.3062118386658,0.0210987983991845,0.0590360609054104
Orug|SGF78170,511.01900045766797,0.238782282604927,0.103554742554687,2.30585559593108,0.0211187024895208,0.0590808293716821
Orug|SGF63608,1422.78193844205,0.29648069180621,0.12859698879964598,2.3055025982616697,0.0211384414046606,0.059120146871398
Orug|SGF67082,416.3116214938111,0.3953075286216121,0.171465456152139,2.30546453783006,0.0211405706265619,0.059120146871398
Orug|SGF68806,824.7238804878308,-0.272947659132574,0.11841081606043,-2.30509060078834,0.0211614997945241,0.0591568104361239
Orug|SGF75660,10.0645362548755,-1.55562539316615,0.6748601007019579,-2.3051079646701003,0.0211605275426869,0.0591568104361239
Orug|SGF61219,4.2601784506500096,-1.66431572251554,0.7220850912129259,-2.30487478936853,0.0211735869216616,0.0591580258582461
Orug|SGF77016,407.658161760525,0.23401069549494105,0.10152865326805,2.30487343190812,0.0211736629690894,0.0591580258582461
Orug|SGF85770,328.6265935400461,0.32729221722553303,0.141996617139779,2.30492967943985,0.0211705120782564,0.0591580258582461
Orug|SGF77818,257.488195531028,0.3645904325622921,0.158191624731695,2.3047391616380697,0.0211811862123309,0.0591681206876483
Orug|SGF61990,21.1587845646083,1.68756921260988,0.732598978172557,2.3035374917113,0.0212486202342242,0.0593017560649723
Orug|SGF65966,1081.30510775289,0.273257890963044,0.118625178785428,2.30354039303342,0.0212484571960074,0.0593017560649723
Orug|SGF69104,1827.4807423255106,0.138044567878315,0.0599229939382721,2.30369944499965,0.0212395210243901,0.0593017560649723
Orug|SGF70384,17.6227654863447,0.7247374977812441,0.31461749495773,2.30355116735837,0.021247851748219,0.0593017560649723
Orug|SGF85186,37.632444319835,0.636611677541063,0.276359746701284,2.30356151769517,0.0212472701399902,0.0593017560649723
Orug|SGF67948,5.15673027387483,-1.2721999395890502,0.552319405036514,-2.3033772269959303,0.0212576279153153,0.059315955304177
Orug|SGF78484,410.960049178266,-0.386500936635168,0.16781816525895,-2.3030935658174,0.0212735792500598,0.0593495208724014
Orug|SGF72080,100.972578287167,-0.4136733180903641,0.179655597815345,-2.3025907520874904,0.0213018799764381,0.0594175203324354
Orug|SGF73205,541.745505495744,-0.34325045699088,0.149079126002081,-2.30247162158764,0.0213085900052602,0.0594252827054178
Orug|SGF76196,2.69243782655758,-1.73421647237653,0.753429460345473,-2.30176355405764,0.0213485099279014,0.0595256407276586
Orug|SGF76658,12.9253035607555,1.41138908254549,0.6132745879667371,2.3013982810291203,0.021369128998578,0.0595721554912458
Orug|SGF69715,47.8891169563394,-1.09507676553136,0.475865608609183,-2.30123115795645,0.0213785686064128,0.0595874931206922
Orug|SGF63983,10.7276306724735,-1.7836750454717298,0.7751422977043492,-2.3010936840296803,0.0213863362642512,0.0595981658104327
Orug|SGF78368,2932.112318479509,-0.13220030072479802,0.0574580166960774,-2.3008155924362703,0.0214020567245825,0.0596309928846221
Orug|SGF70415,2.66468803569541,-1.74113669119342,0.757015810096205,-2.30000043324346,0.0214481954983562,0.0597485446025636
Orug|SGF60371,61.206968104617005,0.526151670314554,0.228798917506661,2.29962482361499,0.0214694844873743,0.059785837184937
Orug|SGF67559,210.584215244172,0.297030243241967,0.12916204325275402,2.2996712947682,0.0214668495753114,0.059785837184937
Orug|SGF61609,151.912012774298,-0.8753700259776349,0.380695614360165,-2.29939613948238,0.0214824549692034,0.0598109491433276
Orug|SGF74507,867.1877092145329,0.198933177683066,0.0866055410307005,2.29700288590712,0.0216186051050432,0.0601789426875486
Orug|SGF83360,545.5554180954271,0.428088870572951,0.186414018577018,2.29644140414303,0.0216506558906285,0.0602570765011938
Orug|SGF65422,380.452542661767,0.237845437455542,0.103578957438592,2.29627178470638,0.0216603463241869,0.0602729607535116
Orug|SGF60611,2.9379705571000896,-2.01893817548092,0.879349359114586,-2.29594546758274,0.0216789995842886,0.0603137749052132
Orug|SGF71831,842.358081836037,0.120560803003763,0.0525138223492937,2.29579180509576,0.021687788231581004,0.060322502154603
Orug|SGF82834,438.64861870977995,-0.439217625112001,0.19131760403022,-2.2957512317717703,0.0216901093195344,0.060322502154603
Orug|SGF70222,10.0410325322165,-1.50774570122177,0.656869316967735,-2.29535108776564,0.021713012037911,0.0603751007272453
Orug|SGF81304,510.050720572869,0.208499674157253,0.0908521045765018,2.2949349949476,0.0217368499258159,0.0604302798231574
